Ref 1,Ref 2,Genre,Genre Sublevel,Description 1,Description 2,Person Name 1,Person Name 2,Corporation Name,Location,Date,Container 1 Type,Container 1 Label,Container 1 Locator,Container 2 Type,Container 2 Locator,Tiff Locators
ref2481,cid4639572,Documents,Letters,"Leeser, Isaac and Carvalho, Solomon Nunes. Charleston, SC, Four page letter from Solomon Nunes Carvalho in Charleston, South Carolina to Isaac Leeser in Philadelphia, Pennsylvania, in which Carvalho discusses the heated public argument that Leeser had with Rev. Solomon Jacobs in Charleston. Carvalho lays out a detailed ""tactical"" plan by which Leeser should respond to Jacobs without provoking him","Four page letter from Solomon Nunes Carvalho in Charleston, South Carolina to Isaac Leeser in Philadelphia, Pennsylvania, in which Carvalho discusses the heated public argument that Leeser had with Rev. Solomon Jacobs in Charleston. Carvalho lays out a detailed ""tactical"" plan by which Leeser should respond to Jacobs without provoking him","Leeser, Isaac","Carvalho, Solomon Nunes",,"Charleston, SC",1852 December 29,Drawer,Mixed materials,Leeser,Folder,South Carolina,LSKAP0193_1r.tif; LSKAP0193_1v.tif; LSKAP0193_2r.tif; LSKAP0193_2v.tif
ref2482,cid4639571,Documents,Letters,"Leeser, Isaac and Carvalho, Solomon Nunes. Charleston, SC, Letter from Solomon Nunes Carvalho (1815-1897) in Charleston, South Carolina to Rev. Isaac Leeser (1806-1868) in Philadelphia, Pennsylvania. In this letter Carvalho relays a book order and describes the great pain that he has suffered because of a boil, apologizing for not writing due to his incapacitation","Letter from Solomon Nunes Carvalho (1815-1897) in Charleston, South Carolina to Rev. Isaac Leeser (1806-1868) in Philadelphia, Pennsylvania. In this letter Carvalho relays a book order and describes the great pain that he has suffered because of a boil, apologizing for not writing due to his incapacitation","Leeser, Isaac","Carvalho, Solomon Nunes",,"Charleston, SC",1851 October 15,Drawer,Mixed materials,Leeser,Folder,South Carolina,LSKAP0194_1r.tif; LSKAP0194_2v.tif
ref2483,cid4639570,Documents,Letters,"Leeser, Isaac and Carvalho, Solomon Nunes. Charleston, SC, Letter from Solomon Nunes Carvalho (1815-1897) in Charleston, South Carolina to Rev. Isaac Lesser (1806-1868) in Philadelphia, Pennsylvania. In this four page letter, Carvalho tries to sooth Leeser's bruised feelings, after Carvalho intervened in the conflict in Charleston","Letter from Solomon Nunes Carvalho (1815-1897) in Charleston, South Carolina to Rev. Isaac Lesser (1806-1868) in Philadelphia, Pennsylvania. In this four page letter, Carvalho tries to sooth Leeser's bruised feelings, after Carvalho intervened in the conflict in Charleston","Leeser, Isaac","Carvalho, Solomon Nunes",,"Charleston, SC",1852 April 20,Drawer,Mixed materials,Leeser,Folder,South Carolina,LSKAP0195_1r.tif; LSKAP0195_1v.tif; LSKAP0195_2r.tif; LSKAP0195_2v.tif
ref2484,cid4639569,Documents,Letters,"Leeser, Isaac and Carvalho, Solomon Nunes. Charleston, SC, Letter from Solomon Nunes Carvalho (1815-1897) in Charleston, South Carolina to Rev. Isaac Lesser (1806-1868) in Philadelphia, Pennsylvania. In this lengthy three page letter Carvalho details the very public arguments at the Shearit Israel concerning the role of Rev. Ellis Lyons vs. the Reader Dr. E. The Rev. Ellis Lyons wrote a letter excommunicating Dr. E and denounced the Congregation for acting out of order and forfeiting all claims to orthodoxy. Carvalho comments on Lyons' impertinence at excommunicating Dr. E","Letter from Solomon Nunes Carvalho (1815-1897) in Charleston, South Carolina to Rev. Isaac Lesser (1806-1868) in Philadelphia, Pennsylvania. In this lengthy three page letter Carvalho details the very public arguments at the Shearit Israel concerning the role of Rev. Ellis Lyons vs. the Reader Dr. E. The Rev. Ellis Lyons wrote a letter excommunicating Dr. E and denounced the Congregation for acting out of order and forfeiting all claims to orthodoxy. Carvalho comments on Lyons' impertinence at excommunicating Dr. E","Leeser, Isaac","Carvalho, Solomon Nunes",,"Charleston, SC",1852 May 26,Drawer,Mixed materials,Leeser,Folder,South Carolina,LSKAP0196_1r.tif; LSKAP0196_1v.tif; LSKAP0196_2r.tif
ref2485,cid4639568,Documents,Letters,"Leeser, Isaac and Carvalho, Solomon Nunes. Charleston, SC, Letter from Solomon Nunes Carvalho (1815-1897) in Charleston, South Carolina to Rev. Isaac Lesser (1806-1868) in Philadelphia, Pennsylvania. In this letter Carvalho suggests and offers various points that Leeser can use to refute his accusers, after his break with Isaac Mayer Wise","Letter from Solomon Nunes Carvalho (1815-1897) in Charleston, South Carolina to Rev. Isaac Lesser (1806-1868) in Philadelphia, Pennsylvania. In this letter Carvalho suggests and offers various points that Leeser can use to refute his accusers, after his break with Isaac Mayer Wise","Leeser, Isaac","Carvalho, Solomon Nunes",,"Charleston, SC",1851 September 7,Drawer,Mixed materials,Leeser,Folder,South Carolina,LSKAP0197_1r.tif; LSKAP0197_1v.tif; LSKAP0197_2r.tif; LSKAP0197_2v.tif
ref2486,cid4639567,Documents,Letters,"Leeser, Isaac and Carvalho, Solomon Nunes. Charleston, SC, Signed letter from David Carvalho to Isaac Leeser, ordering books","Signed letter from David Carvalho to Isaac Leeser, ordering books","Leeser, Isaac","Carvalho, Solomon Nunes",,"Charleston, SC",1851 October 15,Drawer,Mixed materials,Leeser,Folder,New York,LSKAP0115_1r.tif
ref2487,cid4639566,Documents,Letters,"Leeser, Isaac and Carvalho, Solomon Nunes. Charleston, SC, Three page letter from Solomon Nunes Carvalho to Isaac Leeser, in which Carvalho gives Leeser advice on how to treat people who attack him in the ""Asmoneon,"" the first successful Jewish periodical in the United States","Three page letter from Solomon Nunes Carvalho to Isaac Leeser, in which Carvalho gives Leeser advice on how to treat people who attack him in the ""Asmoneon,"" the first successful Jewish periodical in the United States","Leeser, Isaac","Carvalho, Solomon Nunes",,"Charleston, SC",1852 August 23,Drawer,Mixed materials,Leeser,Folder,South Carolina,LSKAP0199_1r.tif; LSKAP0199_1v.tif; LSKAP0199_2r.tif; LSKAP0199_2v.tif
ref2488,cid4639565,Documents,Letters,"Leeser, Isaac and Cohen, Abraham Meyers. Philadelphia, PA, Letter from Abraham Meyers Cohen, Secretary of Mikveh Israel, to Isaac Leeser, in which Cohen records the election of Isaac Leeser as the new Hazan at the important Mikveh Israel Synagogue in Philadelphia, Pennsylvania","Letter from Abraham Meyers Cohen, Secretary of Mikveh Israel, to Isaac Leeser, in which Cohen records the election of Isaac Leeser as the new Hazan at the important Mikveh Israel Synagogue in Philadelphia, Pennsylvania","Leeser, Isaac","Cohen, Abraham Meyers",,"Philadelphia, PA",1829 September 6,Drawer,Mixed materials,Leeser,Folder,Philadelphia,LSKAP0184_1r.tif
ref2489,cid4639564,Documents,Letters,"Leeser, Isaac and Cohen, I. I. Rome, NY, Letter from I . I. Cohen in Rome, NY to Isaac Leeser in Philadelphia, PA, in which Cohen asks whether he owes money for his recent gift of a copy of the Occident to Mrs. Cohen","Letter from I . I. Cohen in Rome, NY to Isaac Leeser in Philadelphia, PA, in which Cohen asks whether he owes money for his recent gift of a copy of the Occident to Mrs. Cohen","Leeser, Isaac","Cohen, I. I.",,"Rome, NY",1857 May 17,Drawer,Mixed materials,Leeser,Folder,Georgia,leeser_20_1026_001.tif; leeser_20_1026_002.tif
ref2490,cid4639563,Documents,Letters,"Leeser, Isaac and Cohen, J. I. Baltimore, MD, Business letter from J. I. Cohen to Isaac Leeser, in which Cohen promises to secure an additional twnety five subscribers for Leeser's soon to be published books","Business letter from J. I. Cohen to Isaac Leeser, in which Cohen promises to secure an additional twnety five subscribers for Leeser's soon to be published books","Leeser, Isaac","Cohen, J. I.",,"Baltimore, MD",1830 December 13,Drawer,Mixed materials,Leeser,Folder,Maryland,LSKAP0073R.tif; LSKAP0073V.tif
ref2491,cid4639562,Documents,Letters,"Leeser, Isaac and Cohen, Jacob M. Baltimore, MD, Letter from Jacob M. Cohen to Isaac Leeser regarding a subscription",Letter from Jacob M. Cohen to Isaac Leeser regarding a subscription,"Leeser, Isaac","Cohen, Jacob M.",,"Baltimore, MD",1867 March 8,Drawer,Mixed materials,Leeser,Folder,Maryland,il_kaplan_20_921_body0005.tif; il_kaplan_20_921_body0006.tif
ref2492,cid4639561,Documents,Letters,"Leeser, Isaac and Cohen, Joshua I. Baltimore, MD, Letter from Joshua I. Cohen regarding his library and criticism of Miss Aquilar's work",Letter from Joshua I. Cohen regarding his library and criticism of Miss Aquilar's work,"Leeser, Isaac","Cohen, Joshua I.",,"Baltimore, MD",1848 August 2,Drawer,Mixed materials,Leeser,Folder,Philadelphia,leeser_20_748_001.tif; leeser_20_748_002_and_003.tif; leeser_20_748_004.tif
ref2493,cid4639560,Documents,Letters,"Leeser, Isaac and Cohen, Joshua I. Philadelphia, PA, Two page letter from Joshua I. Cohen (1801-1870) in Baltimore with his full signature to Isaac LeeserThe letter discusses Hebrew subjects about which he and Leeser are mutually interested and evidently writing about for articles for the Occident",Two page letter from Joshua I. Cohen (1801-1870) in Baltimore with his full signature to Isaac LeeserThe letter discusses Hebrew subjects about which he and Leeser are mutually interested and evidently writing about for articles for the Occident,"Leeser, Isaac","Cohen, Joshua I.",,"Philadelphia, PA",1848 September 10,Drawer,Mixed materials,Leeser,Folder,Maryland,il_kaplan_20_898_body0001.tif; il_kaplan_20_898_body0002.tif; il_kaplan_20_898_body0003.tif; il_kaplan_20_898_body0004.tif
ref2494,cid4639559,Documents,Letters,"Leeser, Isaac and Cohen, Mendes I. Baltimore, MD, Letter from Mendes I. Cohen (1796-1879) in Baltimore to Isaac Leeser in Philadelphia. Writing on behalf of the Rev. S. M. Isaacs of New York City, Cohen asks Leeser to let it be known that the brother of Rev. S. M. Isaacs, Rev. Professor David M. Isaacs, of Liverpool was in the United States in search of a position","Letter from Mendes I. Cohen (1796-1879) in Baltimore to Isaac Leeser in Philadelphia. Writing on behalf of the Rev. S. M. Isaacs of New York City, Cohen asks Leeser to let it be known that the brother of Rev. S. M. Isaacs, Rev. Professor David M. Isaacs, of Liverpool was in the United States in search of a position","Leeser, Isaac","Cohen, Mendes I.",,"Baltimore, MD",1849 July 22,Drawer,Mixed materials,Leeser,Folder,Maryland,LSKAP0074_1R.tif; LSKAP0074_1V.tif; LSKAP0074_2V.tif
ref2495,cid4639558,Documents,Letters,"Leeser, Isaac and Cohen, Miriam Gratz Moses. Savannah, GA, Letter from Mariam Gratz Moses Cohen to Isaac Leeser. The letter includes a friendly note and mentions giving a check to Rebecca to give to him for books",Letter from Mariam Gratz Moses Cohen to Isaac Leeser. The letter includes a friendly note and mentions giving a check to Rebecca to give to him for books,"Leeser, Isaac","Cohen, Miriam Gratz Moses",,"Savannah, GA",1855 August 29,Drawer,Mixed materials,Leeser,Folder,Georgia,LSKAP0016R.tif; LSKAP0016V.tif
ref2496,cid4639557,Documents,Letters,"Leeser, Isaac and Cohen, S. Philadelphia, PA, Signed letter in German from S. Cohen of New York City to Isaac Leeser in Philadelphia",Signed letter in German from S. Cohen of New York City to Isaac Leeser in Philadelphia,"Leeser, Isaac","Cohen, S.",,"Philadelphia, PA",1851 May 14,Drawer,Mixed materials,Leeser,Folder,Philadelphia,kaplan_kestenbaum_lot_252_six_leeser_letters_120811_005a.tif; kaplan_kestenbaum_lot_252_six_leeser_letters_120811_005b.tif
ref2497,cid4639556,Documents,Letters,"Leeser, Isaac and Cohen, Solomon. Savannah, GA, Letter from Solomon Cohen in Savannah, Georgia to Isaac Leeser in Philadelphia, Pennsylvania, in which he tells Leeser that his decline in readership is part of the decay of Judaism in America, and includes a strongly stated argument for ""American"" Reform","Letter from Solomon Cohen in Savannah, Georgia to Isaac Leeser in Philadelphia, Pennsylvania, in which he tells Leeser that his decline in readership is part of the decay of Judaism in America, and includes a strongly stated argument for ""American"" Reform","Leeser, Isaac","Cohen, Solomon",,"Savannah, GA",1859 November 29,Drawer,Mixed materials,Leeser,Folder,Georgia,LSKAP0019_1R.tif; LSKAP0019_1V.tif; LSKAP0019_2R.tif
ref2498,cid4639555,Documents,Letters,"Leeser, Isaac and Cohen, Sophie Waldon. San Francisco, CA, Letter from Sophie Waldon Cohen in San Francisco, sending an article she wrote to Isaac Leeser in Philadelphia, asking him to print it in the Occident","Letter from Sophie Waldon Cohen in San Francisco, sending an article she wrote to Isaac Leeser in Philadelphia, asking him to print it in the Occident","Leeser, Isaac","Cohen, Sophie Waldon",,"San Francisco, CA",1862 May 29,Drawer,Mixed materials,Leeser,Folder,San Francisco,il_kaplan_20_919_body0001.tif; il_kaplan_20_919_body0002.tif
ref2499,cid4639554,Documents,Letters,"Leeser, Isaac and Cohn, J. New York, NY, Letter from J. Cohn in New York City to Isaac Leeser in Philadelphia, ordering a book and asking that it be sent to Mr. Seixas","Letter from J. Cohn in New York City to Isaac Leeser in Philadelphia, ordering a book and asking that it be sent to Mr. Seixas","Leeser, Isaac","Cohn, J.",,"New York, NY",1851 April 28,Drawer,Mixed materials,Leeser,Folder,New York,leeser_20_1027_001.tif; leeser_20_1027_002.tif
ref2500,cid4639553,Documents,Letters,"Leeser, Isaac and Cordova, Raphael de. Philadelphia, PA, A letter from Jacob Mordecai of Richmond, Virginia, responding to a request by Raphael De Cordova, a trustee and benefactor of Mikveh Israel in Philadelphia. De Cordova is inquiring into the suitability of Isaac Leeser, who is being considered for the position as Hazan. It is a glowing letter of recommendation that helps Leeser obtain his first important pulpit","A letter from Jacob Mordecai of Richmond, Virginia, responding to a request by Raphael De Cordova, a trustee and benefactor of Mikveh Israel in Philadelphia. De Cordova is inquiring into the suitability of Isaac Leeser, who is being considered for the position as Hazan. It is a glowing letter of recommendation that helps Leeser obtain his first important pulpit","Leeser, Isaac","Cordova, Raphael de",,"Philadelphia, PA",1829 June 10,Drawer,Mixed materials,Leeser,Folder,Philadelphia,LSKAP0171_1r.tif; LSKAP0171_1v.tif
ref2501,cid4639552,Documents,Letters,"Leeser, Isaac and Crawcour, I. L. New Orleans, LA, Two page letter from I.L Crawcour requesting prayer books for his wife",Two page letter from I.L Crawcour requesting prayer books for his wife,"Leeser, Isaac","Crawcour, I. L.",,"New Orleans, LA",1865 September 6,Drawer,Mixed materials,Leeser,Folder,Louisiana,il_kaplan_20_899_body0001.tif; il_kaplan_20_899_body0002.tif
ref2502,cid4639551,Documents,Letters,"Leeser, Isaac and Daurt, M. N. Curacao, Letter from S. M. Duart in Curacao to Rev. Isaac Leeser, in regards to his selling prayer books and Occidents","Letter from S. M. Duart in Curacao to Rev. Isaac Leeser, in regards to his selling prayer books and Occidents","Leeser, Isaac","Daurt, M. N.",,Curacao,1849 February 25,Drawer,Mixed materials,Leeser,Folder,International,LSKAP0035R.tif; LSKAP0035V.tif
ref2503,cid4639550,Documents,Letters,"Leeser, Isaac and Daurt, M. N. Curacao, Letter from S. M. Duart in Curacao to Rev. Isaac Leeser, in which Duart complains that his books are too large, and outlines numerous suggestions for size","Letter from S. M. Duart in Curacao to Rev. Isaac Leeser, in which Duart complains that his books are too large, and outlines numerous suggestions for size","Leeser, Isaac","Daurt, M. N.",,Curacao,1848 October 26,Drawer,Mixed materials,Leeser,Folder,International,LSKAP0034_1R.tif; LSKAP0034_1V.tif; LSKAP0034_2R.tif; LSKAP0034_2V.tif
